Temperature,Vibration,RPM,Pressure,Runtime,Status
85.22,2.65,1283.35,5.51,325.52,2
46.05,1.68,1604.98,5.18,190.09,1
58.53,0.3,1501.28,6.63,496.37,0
48.03,2.72,890.49,9.09,376.71,2
82.84,2.21,904.17,8.82,682.18,2
31.94,0.49,1435.63,7.64,746.65,0
73.21,2.01,1566.24,7.03,260.79,2
84.74,0.15,1166.56,8.1,427.16,2
31.49,0.29,1448.64,9.75,551.86,0
60.41,1.02,1056.69,3.15,272.95,1
56.95,0.67,887.35,8.02,894.62,2
86.21,1.89,852.77,8.19,110.1,2
70.18,2.36,1525.86,9.66,738.15,2
71.59,0.86,1724.77,4.26,904.9,1
48.76,0.48,1626.68,3.02,832.09,0
45.74,2.67,1491.48,7.66,365.32,2
33.56,2.51,970.9,5.61,600.35,2
58.94,0.68,940.62,3.86,863.01,2
31.89,2.93,998.53,3.77,576.97,2
34.8,1.85,1650.63,3.34,799.87,1
53.67,0.56,976.1,9.43,110.61,2
82.01,1.68,839.06,6.25,817.45,2
73.57,1.52,1660.05,3.84,909.94,1
80.79,2.15,1617.89,6.81,675.16,2
63.64,1.13,1368.86,4.8,440.28,1
46.85,0.46,1121.86,8.96,381.08,0
74.88,0.61,1224.42,3.8,138.62,1
67.05,1.86,1013.37,6.32,863.31,1
40.45,0.16,1452.0,3.37,979.94,0
66.58,1.46,1229.99,7.01,90.62,1
85.8,1.91,983.98,6.94,133.26,2
31.05,1.93,1448.48,7.09,183.48,1
66.21,0.26,1409.24,6.88,655.25,1
83.73,2.57,1780.65,9.83,772.32,2
87.39,2.62,1527.58,3.53,49.05,2
80.26,1.52,1614.61,5.19,397.65,2
72.01,2.75,887.76,9.03,793.01,2
48.93,1.13,846.46,3.11,477.01,2
35.73,0.66,1646.77,7.0,633.63,0
41.25,2.5,1667.98,6.66,912.56,2
80.69,2.22,1534.08,3.74,270.84,2
34.01,0.13,958.31,9.16,239.87,2
88.21,1.83,1037.26,6.48,219.09,2
89.04,2.56,826.24,9.63,721.07,2
34.94,2.04,1446.93,4.53,758.45,2
35.22,1.52,809.92,9.78,751.56,2
39.53,1.09,960.56,8.37,58.9,2
80.42,2.83,1476.63,4.49,360.09,2
58.63,1.85,1468.66,6.88,351.31,1
83.46,0.34,1266.26,8.43,60.87,2
72.32,2.48,1460.83,3.09,180.14,2
50.53,0.78,1762.65,7.56,296.97,0
85.78,2.25,1084.61,5.65,199.43,2
88.26,1.6,1696.06,5.43,860.84,2
33.23,2.95,1712.03,5.54,774.72,2
75.14,2.71,1107.25,6.26,865.0,2
76.71,1.24,1645.73,3.33,782.05,2
42.41,0.93,1293.21,6.15,520.57,0
62.69,1.06,975.23,8.38,399.98,2
60.35,1.97,1709.64,7.95,45.46,1
80.31,2.97,1272.49,9.79,547.33,2
57.58,1.06,1457.55,4.61,104.93,0
31.63,0.95,1195.77,6.86,292.75,0
89.04,0.95,1240.98,3.72,260.63,2
32.9,1.72,1551.06,4.37,367.91,1
31.0,2.53,1579.96,3.44,364.87,2
87.32,1.24,1326.21,5.49,596.13,2
88.69,2.99,1574.71,5.83,494.43,2
51.4,2.96,1507.76,6.14,12.12,2
61.23,2.95,1323.06,4.28,22.09,2
51.28,2.76,1796.55,9.62,729.42,2
63.49,1.81,1338.99,7.95,418.87,1
70.15,0.45,1065.7,8.85,903.75,1
62.34,0.19,1726.97,7.91,414.03,1
65.9,1.35,1265.34,9.21,161.08,1
36.22,0.11,1114.0,4.03,219.99,0
30.67,0.76,1132.71,3.22,607.9,0
64.13,0.38,1395.01,9.99,944.47,1
30.16,2.41,1153.61,3.45,295.98,2
49.3,1.62,1461.08,8.24,245.9,1
49.31,0.99,1162.74,10.0,777.94,0
88.5,2.11,1206.27,5.73,488.58,2
55.01,2.5,1265.0,5.07,774.86,2
81.27,1.32,1467.81,3.41,529.46,2
32.7,0.18,1412.92,5.12,742.54,0
83.76,0.5,1524.52,6.6,112.12,2
69.1,1.87,1315.64,9.49,521.08,1
89.43,1.58,915.85,6.29,182.33,2
65.83,2.11,1268.44,3.68,468.64,2
34.89,2.08,1590.37,9.74,148.8,2
61.95,1.75,1722.48,7.39,145.51,1
56.18,2.0,1500.28,9.04,180.51,1
87.09,0.27,1783.76,9.0,660.27,2
74.1,0.31,841.48,3.71,87.36,2
62.84,0.72,1660.21,6.12,695.51,1
69.17,1.03,1043.17,5.4,796.66,1
65.18,0.84,1617.85,3.38,699.18,1
56.35,2.22,1727.46,8.25,441.97,2
39.06,2.44,1260.71,3.53,719.06,2
47.51,0.24,1702.75,6.38,280.96,0
72.98,2.67,800.31,7.81,767.01,2
42.6,1.52,889.29,8.23,847.46,2
36.49,2.47,1571.57,5.43,690.29,2
30.0,2.8,1350.38,7.34,664.66,2
63.68,2.58,1409.7,9.35,582.33,2
40.27,2.75,1481.63,7.89,985.48,2
34.51,1.34,1039.1,7.41,806.81,1
87.98,1.42,1586.22,9.42,683.33,2
44.56,1.86,1769.95,9.91,642.36,1
83.22,0.68,1046.08,9.67,135.24,2
41.47,1.32,1389.58,7.23,291.98,1
85.24,2.75,1192.07,6.04,702.5,2
69.78,1.21,1214.24,5.44,235.39,1
57.49,2.09,1541.97,8.45,374.73,2
75.88,0.12,1277.05,8.56,630.04,2
58.44,1.97,1706.95,6.96,799.79,1
88.84,2.15,1373.33,3.26,374.48,2
63.93,2.41,1238.1,9.72,271.79,2
74.67,1.32,1285.99,8.62,296.22,1
35.81,1.61,1328.79,8.58,968.32,1
33.32,1.82,1481.28,9.9,942.59,1
72.75,1.61,961.52,5.69,585.12,2
73.51,1.94,1514.12,6.0,727.63,1
38.62,0.57,962.83,9.24,76.03,2
78.09,0.78,1268.43,9.41,585.94,2
42.61,0.92,1720.45,5.99,586.99,0
57.6,1.2,1023.28,7.8,718.24,0
46.49,2.39,1654.54,9.44,161.21,2
48.24,2.6,998.54,3.02,870.83,2
49.59,1.3,1246.33,8.94,337.89,1
83.54,1.89,1327.29,5.28,243.71,2
67.44,1.4,1710.52,6.44,511.79,1
55.0,2.39,1224.84,4.89,862.03,2
65.81,1.82,1410.82,8.03,313.07,1
32.03,2.45,928.91,8.05,82.32,2
52.52,0.28,1322.21,7.57,171.43,0
52.3,2.8,1242.39,8.62,927.18,2
88.46,2.71,1117.41,9.74,812.4,2
80.23,0.14,1754.24,8.45,767.97,2
34.89,0.77,1762.26,6.5,397.86,0
80.4,0.35,1216.94,5.63,349.85,2
48.46,0.71,972.91,7.48,919.39,2
60.53,0.96,959.16,8.81,971.49,2
50.95,0.94,1401.49,8.43,455.4,0
67.8,2.18,1760.59,4.16,997.38,2
53.53,2.2,1372.41,6.41,698.08,2
53.75,0.47,1288.89,6.65,201.9,0
86.14,0.76,1209.23,4.08,535.8,2
48.46,1.52,1024.62,3.38,779.23,1
68.47,1.09,847.49,9.06,169.8,2
85.84,1.49,1140.39,8.19,876.84,2
52.24,1.28,1233.16,9.46,692.56,1
44.86,0.64,1030.37,4.84,230.18,0
69.51,0.44,1187.36,7.38,290.86,1
33.92,0.34,925.97,8.85,657.86,2
33.87,1.23,1078.59,7.05,522.81,1
58.87,1.01,937.8,8.2,879.86,2
86.65,0.27,1539.91,8.09,947.11,2
45.17,2.25,854.63,7.42,350.85,2
76.13,2.6,1164.82,6.68,117.4,2
55.01,1.15,983.12,9.26,148.09,2
68.14,2.68,1711.97,8.55,176.14,2
79.05,0.9,1722.4,7.96,785.27,2
35.1,1.79,1621.14,9.03,28.63,1
86.35,0.23,1414.52,7.85,107.35,2
32.88,2.38,1184.67,3.75,762.67,2
80.95,1.8,961.24,3.11,700.8,2
63.01,1.99,1613.18,6.04,124.52,1
86.4,1.68,1415.29,9.53,931.58,2
64.33,0.96,1797.11,7.77,408.44,1
63.59,1.31,1688.31,6.38,823.53,1
80.41,2.49,1522.19,8.98,387.23,2
36.88,2.54,1298.17,3.89,115.31,2
39.55,2.28,1510.86,4.43,846.92,2
46.88,2.4,1288.81,8.12,381.39,2
50.83,2.54,835.3,9.82,648.18,2
55.95,1.92,922.74,6.6,985.1,2
44.12,2.19,1234.97,7.57,204.89,2
58.23,2.94,995.29,7.46,575.6,2
63.9,1.88,1302.24,3.12,900.1,1
79.62,0.61,1213.27,8.39,980.06,2
87.07,2.71,958.37,9.4,878.44,2
52.62,1.24,1259.91,7.59,260.84,1
31.38,0.51,1240.12,4.97,764.52,0
36.4,2.76,1695.33,9.36,739.61,2
36.42,1.37,931.41,9.91,333.04,2
65.12,2.36,1720.62,8.29,674.5,2
57.96,1.86,894.16,9.19,543.78,2
32.41,2.77,1289.3,9.08,856.89,2
78.95,0.28,1047.07,9.13,898.99,2
57.48,1.38,975.14,9.78,213.14,2
41.46,2.02,1042.84,9.57,10.91,2
30.35,1.56,1288.06,4.14,494.52,1
54.7,2.68,809.25,9.83,624.39,2
39.11,0.24,1338.11,4.64,301.17,0
44.71,1.99,1353.53,3.55,526.53,1
77.47,0.34,1689.74,7.05,950.62,2
38.89,2.98,1444.27,6.97,515.28,2
31.42,2.82,1443.99,3.64,20.95,2
33.05,1.87,1414.02,6.5,306.77,1
61.9,1.6,819.42,4.98,53.19,2
84.01,2.2,1796.12,5.12,878.49,2
66.18,1.41,1022.57,8.17,904.14,1
44.12,0.61,1496.22,9.84,749.96,0
47.07,1.32,1184.32,8.96,771.37,1
65.34,0.9,1737.99,7.57,970.48,1
64.81,2.48,1613.11,5.36,964.02,2
31.32,2.33,1765.56,5.37,648.11,2
63.73,2.31,1666.18,7.22,815.9,2
48.74,0.76,1230.67,7.74,187.25,0
70.82,1.24,1595.58,3.26,667.98,1
68.99,2.83,1513.37,8.57,904.59,2
70.5,0.94,1669.77,8.23,424.44,1
72.63,2.62,1775.65,9.67,325.33,2
55.3,0.42,1047.54,9.18,360.85,0
67.23,2.03,1581.83,4.28,304.81,2
56.9,1.16,1782.91,8.84,479.69,0
82.76,1.11,1585.83,4.57,772.32,2
57.39,0.41,1073.26,5.82,749.29,0
34.38,2.01,1516.01,7.58,760.67,2
40.69,1.8,1741.14,7.28,611.34,1
74.19,1.07,1500.48,9.41,10.9,1
82.21,0.73,1255.92,8.97,823.91,2
83.52,2.83,1247.16,7.59,390.48,2
51.04,1.35,1543.08,6.51,814.06,1
74.71,0.16,1430.24,6.06,456.63,1
79.1,1.69,1685.62,7.99,552.84,2
75.27,0.21,827.08,3.58,437.57,2
44.13,2.95,1342.29,7.64,278.82,2
49.31,1.07,1498.74,6.32,517.68,0
65.52,2.33,890.37,8.44,563.24,2
70.15,1.05,1209.39,4.62,979.3,1
59.82,2.99,1289.79,4.54,507.45,2
32.38,2.72,1618.55,8.08,609.83,2
64.79,2.99,1078.0,8.46,581.4,2
88.55,2.5,1798.53,7.12,204.54,2
60.22,2.16,1574.36,3.0,505.03,2
44.11,2.64,952.91,7.67,266.06,2
51.39,2.83,1040.45,3.67,69.28,2
60.28,1.96,1127.29,7.83,61.03,1
81.44,2.47,1785.5,9.56,356.2,2
53.96,2.26,934.08,5.2,118.54,2
57.29,1.7,1011.16,3.19,719.36,1
31.2,2.92,1021.61,7.65,434.75,2
33.58,1.47,1316.76,8.98,732.35,1
34.76,0.71,1111.89,3.81,456.9,0
89.06,1.59,1541.88,7.78,849.91,2
42.94,2.29,1681.36,4.2,346.8,2
88.21,2.36,1082.59,6.95,404.33,2
59.4,1.13,1079.33,7.72,778.54,0
82.44,0.55,1622.86,4.78,427.34,2
84.09,1.42,997.06,4.12,472.98,2
75.76,2.99,1587.41,9.14,747.83,2
83.73,0.32,1729.93,5.77,921.61,2
34.54,2.17,1535.69,9.98,768.86,2
52.95,1.72,1166.55,4.37,248.5,1
43.32,1.69,1706.16,9.39,54.76,1
34.79,0.81,1055.06,3.66,388.46,0
65.26,1.78,1343.43,5.37,706.46,1
79.59,1.1,885.54,5.07,137.37,2
58.04,0.55,1262.84,4.55,738.73,0
31.65,1.71,969.49,3.01,869.2,2
70.29,0.39,1464.07,7.28,473.36,1
55.16,2.67,1045.15,5.79,329.12,2
76.27,2.76,1649.78,8.58,986.79,2
71.83,2.28,1782.8,3.05,634.05,2
74.34,2.76,1683.84,8.89,945.79,2
62.24,0.12,811.05,6.81,435.27,2
57.07,1.26,1717.73,5.51,856.23,1
84.17,1.55,1246.94,8.33,707.97,2
49.71,0.4,1064.85,3.92,294.73,0
45.71,1.95,1754.5,7.8,926.65,1
77.05,2.21,1214.06,5.27,846.28,2
84.32,1.41,809.06,8.55,285.07,2
30.59,2.43,1317.41,7.8,914.69,2
62.47,1.56,1090.66,5.14,796.54,1
56.94,0.57,894.53,6.31,464.96,2
69.21,1.47,943.48,6.55,906.79,2
39.57,2.1,1393.86,8.24,150.6,2
86.5,1.9,1647.07,4.73,739.41,2
76.86,1.25,1183.95,7.6,93.41,2
74.14,0.22,990.59,7.65,98.32,2
88.31,2.62,1426.3,8.73,887.58,2
45.57,2.56,994.79,5.89,558.26,2
72.83,0.19,1090.51,7.26,357.37,1
76.5,1.99,1034.4,4.02,629.05,2
57.03,0.59,1126.37,5.12,108.13,0
62.81,2.31,1375.47,8.78,127.57,2
56.14,1.87,1476.0,7.87,728.97,1
69.09,0.37,1495.31,8.07,993.48,1
71.6,2.09,1314.81,9.08,996.83,2
76.74,1.88,878.95,8.09,708.56,2
76.53,0.46,1453.73,5.07,760.27,2
44.42,2.08,1094.99,3.06,633.36,2
36.8,2.01,1725.61,9.78,235.92,2
78.56,1.13,1700.46,8.51,73.92,2
54.43,1.08,1585.18,5.87,684.59,0
66.15,2.93,1737.78,5.99,723.58,2
79.77,2.71,868.13,5.11,320.23,2
56.07,0.59,1296.21,7.64,497.36,0
69.95,0.29,1675.99,9.57,617.91,1
82.88,0.48,1597.45,3.83,408.01,2
49.43,1.8,1101.51,7.46,367.39,1
81.65,1.94,1015.3,5.35,847.42,2
53.19,1.65,1448.94,5.43,293.98,1
58.52,0.72,1084.21,3.43,303.97,0
49.24,2.89,1389.73,8.51,45.38,2
36.39,2.46,1423.55,4.34,404.8,2
62.32,2.55,860.41,7.18,717.04,2
88.67,2.44,1076.23,7.97,763.28,2
73.78,2.48,1703.73,3.69,104.76,2
77.78,0.83,858.54,5.81,819.88,2
37.59,2.05,803.62,3.77,350.85,2
35.02,2.55,1664.07,8.29,242.48,2
61.39,0.63,1081.28,6.61,735.01,1
35.68,0.96,1726.62,6.0,938.87,0
89.48,1.63,1088.04,8.54,159.31,2
45.12,2.38,1233.65,4.41,651.13,2
73.97,0.46,1076.98,4.55,379.85,1
75.81,2.17,1462.52,3.04,142.14,2
43.4,0.89,946.43,5.87,75.18,2
75.0,2.38,1374.27,3.63,890.08,2
87.94,0.69,1504.64,8.89,539.84,2
49.4,1.49,1312.27,5.8,929.84,1
74.63,0.8,1385.56,7.82,140.16,1
51.51,2.73,1367.17,4.52,122.78,2
61.09,1.69,1134.41,7.41,68.68,1
38.71,1.68,861.82,9.17,142.15,2
70.44,1.23,1199.79,8.35,499.46,1
73.54,1.57,1392.91,8.33,607.31,1
66.94,2.39,1749.09,5.64,577.12,2
35.18,1.14,1212.05,8.85,513.39,0
73.86,0.16,1264.49,9.31,224.31,1
31.89,1.36,1504.43,6.18,459.98,1
70.19,0.84,1551.89,4.07,395.75,1
69.36,2.5,1591.53,8.05,359.1,2
37.34,0.73,1664.83,9.0,951.56,0
34.56,1.66,1448.68,7.97,643.86,1
76.2,1.14,979.43,4.43,11.98,2
51.02,0.37,1121.49,7.4,894.48,0
80.38,0.83,934.08,4.35,970.99,2
62.97,0.63,1640.75,5.77,899.22,1
45.64,1.24,1304.95,9.25,868.76,1
64.46,0.74,1203.36,9.83,607.77,1
76.87,1.4,1332.01,6.0,702.92,2
81.09,1.57,1280.87,5.38,177.1,2
86.35,1.02,1600.69,8.01,790.92,2
86.21,1.91,1697.95,4.17,626.71,2
76.34,0.89,1540.75,8.45,831.19,2
48.77,2.08,1104.25,8.17,462.97,2
65.85,1.31,961.98,4.25,77.57,2
67.08,2.56,820.84,3.46,457.47,2
74.26,0.56,1071.65,4.62,399.05,1
43.5,1.12,1528.54,7.28,81.18,0
68.26,1.48,1734.57,5.03,726.17,1
73.85,0.74,1703.22,6.44,678.88,1
38.75,0.85,1386.11,5.23,499.69,0
52.44,1.96,1287.15,3.03,649.68,1
55.33,1.09,894.15,4.54,223.77,2
86.12,1.35,842.07,3.97,79.03,2
65.33,0.64,1298.56,5.59,803.88,1
49.23,1.43,1521.29,6.03,793.22,1
69.7,1.29,1303.98,9.77,661.61,1
84.3,0.62,1283.24,9.36,322.61,2
88.06,0.38,1702.67,6.12,73.74,2
82.77,0.83,822.25,3.95,659.11,2
88.67,0.42,1261.95,4.26,745.04,2
37.08,0.8,996.41,6.87,873.18,2
60.67,0.27,1363.39,8.58,132.16,1
34.36,0.64,1546.09,7.14,540.59,0
44.97,1.06,1765.89,4.68,901.65,0
64.83,0.46,1267.31,9.64,418.57,1
81.8,0.84,1370.92,8.91,920.69,2
59.15,1.96,802.98,4.77,278.71,2
35.61,0.91,1121.12,9.78,668.6,0
55.56,2.97,953.23,6.33,647.06,2
33.33,2.18,899.87,3.98,159.69,2
85.73,2.08,1455.43,6.89,292.81,2
67.25,1.29,945.42,7.83,129.58,2
41.44,2.47,1460.12,7.42,418.2,2
53.78,2.1,1540.01,6.57,969.27,2
87.34,1.3,1620.62,6.8,511.76,2
33.3,1.76,1700.58,8.46,786.32,1
39.6,1.14,1033.2,5.21,579.54,0
51.89,1.73,1238.5,5.01,95.4,1
83.51,0.13,801.65,8.79,996.81,2
73.63,0.14,1026.69,9.8,808.6,1
64.01,0.79,814.37,3.15,611.98,2
31.31,2.98,983.38,7.97,155.06,2
62.41,0.33,1566.78,7.09,86.17,1
80.92,1.69,1721.59,9.42,920.51,2
34.67,0.45,1787.71,6.41,238.21,0
76.18,0.87,1527.22,8.86,784.26,2
46.44,1.26,1213.25,6.44,167.37,1
57.15,1.58,1331.71,8.74,517.33,1
43.85,2.02,1597.31,5.24,645.31,2
38.82,1.09,1709.22,9.38,575.32,0
72.14,2.58,1758.55,6.43,561.58,2
54.94,0.31,1222.8,8.53,804.89,0
83.54,0.25,1327.15,3.75,200.74,2
84.01,1.54,1558.54,3.45,416.83,2
70.45,0.49,1125.82,3.45,651.34,1
88.25,2.5,1774.62,8.92,855.2,2
64.63,1.6,1206.25,8.73,182.07,1
33.37,2.85,803.78,9.84,728.85,2
49.71,2.12,1617.88,4.72,770.9,2
78.26,0.82,841.93,4.43,200.65,2
33.91,2.21,1179.97,9.19,252.17,2
57.19,1.95,1677.46,6.67,373.52,1
82.02,1.0,879.42,6.12,785.09,2
31.85,1.8,1394.46,9.5,286.46,1
46.73,1.38,1156.91,8.15,641.75,1
75.54,2.48,1722.98,6.02,984.7,2
42.94,2.17,1334.01,8.72,476.77,2
77.04,2.8,1532.29,8.43,67.18,2
42.3,2.93,1493.19,6.93,366.98,2
32.66,1.17,1298.91,4.48,173.14,0
60.5,1.8,1039.92,7.11,900.34,1
58.39,2.59,1727.27,3.65,95.81,2
58.56,1.81,1225.88,5.29,640.99,1
30.12,2.91,1032.08,9.42,109.01,2
44.29,0.78,1796.15,3.03,639.64,0
82.18,2.05,1162.73,9.71,893.52,2
56.04,1.76,1767.52,9.88,449.82,1
80.84,0.98,1171.81,4.15,209.18,2
69.41,1.58,1031.13,5.82,373.18,1
89.24,2.58,1187.97,9.4,342.64,2
70.07,2.9,1190.28,7.76,295.92,2
45.98,1.77,1779.26,6.17,937.64,1
84.86,0.84,1201.82,7.5,518.05,2
35.76,2.98,1552.65,6.06,618.17,2
35.25,1.54,1730.83,9.28,337.38,1
61.88,2.12,1140.01,3.45,505.44,2
66.1,0.12,895.58,4.45,348.05,2
62.46,0.95,1076.18,9.09,145.05,1
59.73,2.86,1425.01,8.02,431.24,2
31.2,1.97,1431.92,3.77,462.16,1
84.92,0.69,1261.1,6.23,810.76,2
79.47,2.3,1165.45,3.5,349.48,2
70.79,2.14,1765.0,6.18,632.44,2
62.35,0.54,1261.2,6.81,950.75,1
51.99,2.94,1342.3,4.7,191.66,2
38.5,1.41,821.93,6.12,988.4,2
70.21,2.3,919.01,6.31,286.22,2
83.65,0.63,1258.73,7.12,514.04,2
79.81,0.77,1177.39,8.54,528.07,2
54.13,0.19,1553.39,9.81,620.29,0
81.39,1.6,1031.68,3.1,653.4,2
59.59,2.37,1494.68,9.92,510.31,2
55.63,0.93,1276.86,9.11,42.44,0
88.67,2.98,1397.82,5.32,223.05,2
46.59,0.25,1275.11,3.4,718.47,0
52.32,0.68,1344.85,9.82,695.13,0
59.5,2.35,1537.48,9.24,204.67,2
81.53,0.97,1741.0,4.97,926.85,2
87.83,0.52,1774.5,3.6,218.57,2
56.65,2.98,1288.56,6.85,694.42,2
88.1,2.37,1024.15,5.12,97.63,2
68.67,0.62,1057.4,9.22,326.76,1
64.0,1.25,874.03,5.54,408.07,2
83.74,1.04,1179.24,8.48,758.96,2
77.9,2.87,1595.56,5.85,821.51,2
60.52,0.91,1102.92,4.57,144.99,1
41.07,0.28,1688.45,9.52,586.77,0
80.43,0.63,1701.67,6.54,67.16,2
38.48,1.0,843.56,5.17,59.93,2
44.16,0.87,1794.37,4.65,239.19,0
71.21,2.59,1187.06,9.13,340.14,2
41.82,1.06,1409.36,5.57,672.89,0
44.22,2.13,1147.44,6.19,557.75,2
71.17,0.79,1635.95,8.05,234.1,1
88.5,2.03,1252.43,4.1,533.22,2
39.89,1.35,1208.71,8.04,192.38,1
79.31,1.05,1243.99,8.41,625.39,2
48.48,1.22,1105.79,7.16,332.62,1
73.54,1.78,945.71,5.17,221.45,2
53.42,1.6,1306.76,8.28,189.17,1
86.79,1.09,1100.25,7.8,805.52,2
52.71,2.27,1683.74,8.37,34.2,2
79.64,2.35,1469.29,8.32,979.43,2
55.87,0.29,1260.89,3.33,294.25,0
65.21,1.0,1485.4,8.75,420.44,1
84.01,0.33,1640.11,8.8,321.99,2
47.92,0.98,1611.39,8.82,329.72,0
65.56,0.5,1268.78,9.99,158.84,1
86.85,2.49,1772.21,4.26,213.52,2
31.01,2.2,1444.09,4.25,791.14,2
47.95,0.49,1222.56,3.64,263.24,0
52.28,2.57,1592.55,6.1,724.58,2
64.12,1.09,1525.87,7.78,619.09,1
67.08,2.08,1184.55,9.08,162.31,2
83.03,1.09,925.03,7.2,375.99,2
78.93,1.35,1468.56,5.16,209.45,2
53.28,1.86,1456.95,7.05,988.06,1
71.47,2.8,917.93,3.43,310.99,2
38.2,1.63,1318.98,7.03,745.23,1
88.28,2.65,918.37,5.37,255.82,2
40.61,1.68,1353.26,4.59,711.9,1
73.97,0.16,1195.76,9.23,520.32,1
50.86,0.84,1043.35,3.7,817.23,0
35.2,0.95,845.68,8.47,39.28,2
48.5,1.76,1209.56,4.98,275.19,1
77.87,2.92,1148.04,3.27,36.57,2
75.55,1.7,1583.59,7.88,907.51,2
83.15,2.39,1275.19,5.16,507.03,2
60.12,1.87,986.1,7.59,456.6,2
67.21,0.79,1234.39,4.47,875.31,1
59.28,0.75,841.21,7.73,214.64,2
89.37,1.65,1088.98,7.6,275.22,2
79.22,0.99,1788.25,7.24,844.41,2
34.37,1.11,1537.49,7.59,194.24,0
51.37,0.86,1413.37,5.41,309.05,0
42.44,1.29,995.5,9.74,154.5,2
84.8,1.34,1177.87,4.62,635.76,2
71.13,1.46,855.71,9.43,980.33,2
55.86,1.88,1250.3,5.25,77.32,1
57.36,2.47,817.03,7.07,880.77,2
43.05,0.63,1572.28,4.79,191.98,0
52.68,1.24,1674.1,7.33,405.96,1
62.06,2.87,913.21,4.45,962.53,2
87.44,0.61,945.11,5.95,49.72,2
69.29,0.32,858.03,6.4,957.79,2
55.61,1.13,1797.96,6.72,375.24,0
53.15,0.67,1312.22,6.07,270.8,0
39.63,1.0,1308.68,3.41,153.74,0
86.86,1.67,863.45,7.85,61.8,2
74.33,2.27,1451.08,8.13,87.97,2
73.61,0.5,1139.51,9.6,502.88,1
88.05,0.36,1277.56,3.44,630.21,2
34.72,0.61,1058.83,8.24,163.96,0
80.8,0.48,835.24,5.77,979.44,2
36.62,0.39,1551.17,5.19,717.28,0
42.0,1.43,1065.29,6.16,769.1,1
75.72,1.6,1728.37,4.85,240.31,2
66.83,1.9,846.54,7.25,374.44,2
74.85,2.44,1352.15,3.01,636.37,2
74.93,0.82,1264.65,9.76,298.12,1
43.39,0.71,1358.8,9.65,608.69,0
48.2,1.95,1424.84,7.18,159.43,1
68.07,1.35,818.59,6.78,989.27,2
50.98,2.9,896.21,8.13,114.33,2
46.41,1.76,1392.78,8.43,615.31,1
65.62,2.75,1252.16,4.58,161.79,2
54.0,2.17,842.54,3.9,106.11,2
65.12,0.8,966.26,7.15,761.31,2
49.93,1.78,898.12,9.55,336.9,2
89.85,2.94,1578.82,3.14,543.47,2
35.21,2.7,1589.64,9.81,608.38,2
61.33,1.61,1186.45,6.28,635.41,1
85.98,1.83,1657.12,9.04,518.83,2
50.85,1.95,1245.88,3.57,377.81,1
89.64,0.24,1496.67,8.89,648.73,2
64.18,2.15,1229.34,3.64,962.37,2
55.94,2.03,1331.31,3.38,952.75,2
77.55,0.53,1781.65,8.16,472.32,2
66.68,0.41,1360.41,3.52,544.86,1
63.16,2.64,1525.06,4.75,888.43,2
64.39,1.86,968.98,9.0,930.97,2
76.5,2.83,1102.3,9.03,488.89,2
39.84,2.04,1484.12,5.01,27.49,2
41.99,1.26,967.56,4.36,391.39,2
87.71,2.32,1119.75,9.66,645.65,2
57.33,1.46,1210.74,4.63,386.63,1
61.67,1.63,1561.74,5.51,716.8,1
64.69,2.89,1185.28,9.31,820.64,2
68.26,2.0,884.65,9.65,106.94,2
63.79,1.06,1229.85,7.27,908.85,1
57.45,2.96,1392.81,4.12,190.01,2
72.97,0.25,1280.34,4.04,433.22,1
75.0,1.43,963.45,4.76,367.54,2
34.17,1.79,1407.53,3.44,402.31,1
54.84,1.07,1357.74,5.42,416.41,0
77.85,0.57,1419.11,6.54,305.07,2
73.65,1.7,1277.36,7.67,802.29,1
88.36,1.93,1674.44,3.01,530.24,2
42.88,0.37,1331.97,8.23,412.27,0
70.21,1.52,1237.09,5.03,382.59,1
50.99,1.97,916.02,3.65,660.01,2
62.78,1.35,952.44,5.88,789.73,2
83.38,2.14,859.91,7.69,240.99,2
48.92,0.67,1575.76,7.54,611.84,0
70.08,0.79,1244.64,7.43,636.59,1
77.51,0.93,1570.34,6.08,670.17,2
57.34,2.85,979.3,7.73,576.54,2
40.36,0.29,1599.14,4.1,186.51,0
88.71,2.18,1050.49,7.14,534.11,2
80.67,2.22,1631.72,4.48,640.22,2
32.41,0.3,1513.53,3.17,579.77,0
80.42,1.2,844.84,8.0,929.69,2
73.03,1.78,1030.03,3.11,694.67,1
43.86,2.59,1266.36,6.71,753.94,2
76.77,1.96,1738.43,9.88,946.89,2
79.45,2.15,1463.33,3.73,271.48,2
30.34,0.5,1239.23,4.03,901.66,0
78.34,0.31,1048.91,8.73,803.05,2
86.73,2.99,1776.27,5.87,250.33,2
75.5,0.97,1606.4,6.74,793.93,2
46.55,1.57,1364.02,9.6,266.6,1
86.2,2.43,1530.89,8.51,605.43,2
44.64,0.65,1666.34,8.08,213.2,0
66.91,1.4,958.66,6.72,281.52,2
35.77,1.45,1390.11,3.33,402.09,1
45.46,0.19,925.66,3.97,182.87,2
78.2,1.37,947.09,3.7,297.94,2
77.88,1.16,959.9,5.83,555.31,2
31.78,1.92,1195.1,3.07,673.89,1
72.74,1.92,1141.93,6.71,387.16,1
72.04,1.79,881.8,7.5,687.24,2
52.24,2.64,1643.01,4.23,904.27,2
56.45,2.2,1614.1,6.54,399.1,2
84.93,0.77,1056.97,5.53,859.47,2
86.33,0.74,1663.87,4.81,970.64,2
